country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations,people_unvaccinated
Australia,2023-03-21,,,,,,
Australia,2023-03-22,,,,,,
Australia,2023-03-23,,,,,,
Australia,2023-03-24,65492360.0,,,,,
Australia,2023-03-25,,,,,,
Australia,2023-03-26,,,,,,
Australia,2023-03-27,,,,,,
Australia,2023-03-28,,,,,,
Australia,2023-03-29,,,,,,
Australia,2023-03-30,,,,,,
Australia,2023-03-31,,,,,,
Australia,2023-04-01,,,,,,
Australia,2023-04-02,,,,,,
Australia,2023-04-03,,,,,,
Australia,2023-04-04,,,,,,
Australia,2023-04-05,,,,,,
Australia,2023-04-06,,,,,,
Australia,2023-04-07,,,,,,
Australia,2023-04-08,,,,,,
Australia,2023-04-09,,,,,,
Australia,2023-04-10,,,,,,
Australia,2023-04-11,,,,,,
Australia,2023-04-12,,,,,,
Australia,2023-04-13,,,,,,
Australia,2023-04-14,,,,,,
Australia,2023-04-15,,,,,,
Australia,2023-04-16,,,,,,
Australia,2023-04-17,,,,,,
Australia,2023-04-18,,,,,,
Australia,2023-04-19,,,,,,
Australia,2023-04-20,,,,,,
Australia,2023-04-21,,,,,,
Australia,2023-04-22,,,,,,
Australia,2023-04-23,,,,,,
Australia,2023-04-24,,,,,,
Australia,2023-04-25,,,,,,
Australia,2023-04-26,,,,,,
Australia,2023-04-27,,,,,,
Australia,2023-04-28,,,,,,
Australia,2023-04-29,,,,,,
Australia,2023-04-30,,,,,,
Australia,2023-05-01,,,,,,
Australia,2023-05-02,,,,,,
Australia,2023-05-03,,,,,,
Australia,2023-05-04,,,,,,
Australia,2023-05-05,,,,,,
Australia,2023-05-06,,,,,,
Australia,2023-05-07,,,,,,
Australia,2023-05-08,,,,,,
Australia,2023-05-09,,,,,,
Australia,2023-05-10,,,,,,
Australia,2023-05-11,,,,,,
Australia,2023-05-12,,,,,,
Australia,2023-05-13,,,,,,
Australia,2023-05-14,,,,,,
Australia,2023-05-15,,,,,,
Australia,2023-05-16,,,,,,
Australia,2023-05-17,,,,,,
Australia,2023-05-18,,,,,,
Australia,2023-05-19,,,,,,
Australia,2023-05-20,,,,,,
Australia,2023-05-21,,,,,,
Australia,2023-05-22,,,,,,
Australia,2023-05-23,,,,,,
Australia,2023-05-24,,,,,,
Australia,2023-05-25,,,,,,
Australia,2023-05-26,,,,,,
Australia,2023-05-27,,,,,,
Australia,2023-05-28,,,,,,
Australia,2023-05-29,,,,,,
Australia,2023-05-30,,,,,,
Australia,2023-05-31,,,,,,
Australia,2023-06-01,,,,,,
Australia,2023-06-02,,,,,,
Australia,2023-06-03,,,,,,
Australia,2023-06-04,,,,,,
Australia,2023-06-05,,,,,,
Australia,2023-06-06,,,,,,
Australia,2023-06-07,,,,,,
Australia,2023-06-08,,,,,,
Australia,2023-06-09,,,,,,
Australia,2023-06-10,,,,,,
Australia,2023-06-11,,,,,,
Australia,2023-06-12,,,,,,
Australia,2023-06-13,,,,,,
Australia,2023-06-14,,,,,,
Australia,2023-06-15,,,,,,
Australia,2023-06-16,,,,,,
Australia,2023-06-17,,,,,,
Australia,2023-06-18,,,,,,
Australia,2023-06-19,,,,,,
Australia,2023-06-20,,,,,,
Australia,2023-06-21,,,,,,
Australia,2023-06-22,,,,,,
Australia,2023-06-23,,,,,,
Australia,2023-06-24,,,,,,
Australia,2023-06-25,,,,,,
Australia,2023-06-26,,,,,,
Australia,2023-06-27,,,,,,
Australia,2023-06-28,,,,,,
Australia,2023-06-29,,,,,,
Australia,2023-06-30,,,,,,
Australia,2023-07-01,,,,,,
Australia,2023-07-02,,,,,,
Australia,2023-07-03,,,,,,
Australia,2023-07-04,,,,,,
Australia,2023-07-05,,,,,,
Australia,2023-07-06,68247343.0,,,,,
Australia,2023-07-07,,,,,,
Australia,2023-07-08,,,,,,
Australia,2023-07-09,,,,,,
Australia,2023-07-10,,,,,,
Australia,2023-07-11,,,,,,
Australia,2023-07-12,,,,,,
Australia,2023-07-13,,,,,,
Australia,2023-07-14,,,,,,
Australia,2023-07-15,,,,,,
Australia,2023-07-16,,,,,,
Australia,2023-07-17,,,,,,
Australia,2023-07-18,,,,,,
Australia,2023-07-19,,,,,,
Australia,2023-07-20,,,,,,
Australia,2023-07-21,,,,,,
Australia,2023-07-22,,,,,,
Australia,2023-07-23,,,,,,
Australia,2023-07-24,,,,,,
Australia,2023-07-25,,,,,,
Australia,2023-07-26,,,,,,
Australia,2023-07-27,,,,,,
Australia,2023-07-28,,,,,,
Australia,2023-07-29,,,,,,
Australia,2023-07-30,,,,,,
Australia,2023-07-31,,,,,,
Australia,2023-08-01,,,,,,
Australia,2023-08-02,,,,,,
Australia,2023-08-03,68480571.0,,,,,
Australia,2023-08-04,,,,,,
Australia,2023-08-05,,,,,,
Australia,2023-08-06,,,,,,
Australia,2023-08-07,,,,,,
Australia,2023-08-08,,,,,,
Australia,2023-08-09,,,,,,
Australia,2023-08-10,,,,,,
Australia,2023-08-11,,,,,,
Australia,2023-08-12,,,,,,
Australia,2023-08-13,,,,,,
Australia,2023-08-14,,,,,,
Australia,2023-08-15,,,,,,
Australia,2023-08-16,,,,,,
Australia,2023-08-17,,,,,,
Australia,2023-08-18,,,,,,
Australia,2023-08-19,,,,,,
Australia,2023-08-20,,,,,,
Australia,2023-08-21,,,,,,
Australia,2023-08-22,,,,,,
Australia,2023-08-23,,,,,,
Australia,2023-08-24,,,,,,
Australia,2023-08-25,,,,,,
Australia,2023-08-26,,,,,,
Australia,2023-08-27,,,,,,
Australia,2023-08-28,,,,,,
Australia,2023-08-29,,,,,,
Australia,2023-08-30,,,,,,
Australia,2023-08-31,,,,,,
Australia,2023-09-01,,,,,,
Australia,2023-09-02,,,,,,
Australia,2023-09-03,,,,,,
Australia,2023-09-04,,,,,,
Australia,2023-09-05,,,,,,
Australia,2023-09-06,,,,,,
Australia,2023-09-07,68653247.0,,,,,
Australia,2023-09-08,,,,,,
Australia,2023-09-09,,,,,,
Australia,2023-09-10,,,,,,
Australia,2023-09-11,,,,,,
Australia,2023-09-12,,,,,,
Australia,2023-09-13,,,,,,
Australia,2023-09-14,,,,,,
Australia,2023-09-15,,,,,,
Australia,2023-09-16,,,,,,
Australia,2023-09-17,,,,,,
Australia,2023-09-18,,,,,,
Australia,2023-09-19,,,,,,
Australia,2023-09-20,,,,,,
Australia,2023-09-21,,,,,,
Australia,2023-09-22,,,,,,
Australia,2023-09-23,,,,,,
Australia,2023-09-24,,,,,,
Australia,2023-09-25,,,,,,
Australia,2023-09-26,,,,,,
Australia,2023-09-27,,,,,,
Australia,2023-09-28,,,,,,
Australia,2023-09-29,,,,,,
Australia,2023-09-30,,,,,,
Australia,2023-10-01,,,,,,
Australia,2023-10-02,,,,,,
Australia,2023-10-03,,,,,,
Australia,2023-10-04,,,,,,
Australia,2023-10-05,68770769.0,,,,,
Australia,2023-10-06,,,,,,
Australia,2023-10-07,,,,,,
Australia,2023-10-08,,,,,,
Australia,2023-10-09,,,,,,
Australia,2023-10-10,,,,,,
Australia,2023-10-11,,,,,,
Australia,2023-10-12,,,,,,
Australia,2023-10-13,,,,,,
Australia,2023-10-14,,,,,,
Australia,2023-10-15,,,,,,
Australia,2023-10-16,,,,,,
Australia,2023-10-17,,,,,,
Australia,2023-10-18,,,,,,
Australia,2023-10-19,,,,,,
Australia,2023-10-20,,,,,,
Australia,2023-10-21,,,,,,
Australia,2023-10-22,,,,,,
Australia,2023-10-23,,,,,,
Australia,2023-10-24,,,,,,
Australia,2023-10-25,,,,,,
Australia,2023-10-26,,,,,,
Australia,2023-10-27,,,,,,
Australia,2023-10-28,,,,,,
Australia,2023-10-29,,,,,,
Australia,2023-10-30,,,,,,
Australia,2023-10-31,,,,,,
Australia,2023-11-01,,,,,,
Australia,2023-11-02,,,,,,
Australia,2023-11-03,,,,,,
Australia,2023-11-04,,,,,,
Australia,2023-11-05,,,,,,
Australia,2023-11-06,,,,,,
Australia,2023-11-07,,,,,,
Australia,2023-11-08,,,,,,
Australia,2023-11-09,,,,,,
Australia,2023-11-10,,,,,,
Australia,2023-11-11,,,,,,
Australia,2023-11-12,,,,,,
Australia,2023-11-13,,,,,,
Australia,2023-11-14,,,,,,
Australia,2023-11-15,,,,,,
Australia,2023-11-16,,,,,,
Australia,2023-11-17,,,,,,
Australia,2023-11-18,,,,,,
Australia,2023-11-19,,,,,,
Australia,2023-11-20,,,,,,
Australia,2023-11-21,,,,,,
Australia,2023-11-22,,,,,,
Australia,2023-11-23,,,,,,
Australia,2023-11-24,,,,,,
Australia,2023-11-25,,,,,,
Australia,2023-11-26,,,,,,
Australia,2023-11-27,,,,,,
Australia,2023-11-28,,,,,,
Australia,2023-11-29,,,,,,
Australia,2023-11-30,,,,,,
Australia,2023-12-01,,,,,,
Australia,2023-12-02,,,,,,
Australia,2023-12-03,,,,,,
Australia,2023-12-04,,,,,,
Australia,2023-12-05,,,,,,
Australia,2023-12-06,,,,,,
Australia,2023-12-07,69306345.0,,,,,
Australia,2023-12-08,,,,,,
Australia,2023-12-09,,,,,,
Australia,2023-12-10,,,,,,
Australia,2023-12-11,,,,,,
Australia,2023-12-12,,,,,,
Australia,2023-12-13,,,,,,
Australia,2023-12-14,,,,,,
Australia,2023-12-15,,,,,,
Australia,2023-12-16,,,,,,
Australia,2023-12-17,,,,,,
Australia,2023-12-18,,,,,,
Australia,2023-12-19,,,,,,
Australia,2023-12-20,,,,,,
Australia,2023-12-21,,,,,,
Australia,2023-12-22,,,,,,
Australia,2023-12-23,,,,,,
Australia,2023-12-24,,,,,,
Australia,2023-12-25,,,,,,
Australia,2023-12-26,,,,,,
Australia,2023-12-27,,,,,,
Australia,2023-12-28,,,,,,
Australia,2023-12-29,,,,,,
Australia,2023-12-30,,,,,,
Australia,2023-12-31,69686752.0,,,,,
Austria,2021-01-08,31790.0,31772.0,3.0,0.0,,8913518.605479450
Austria,2021-01-09,,,,,,
Austria,2021-01-10,,,,,,
Austria,2021-01-11,,,,,,
Austria,2021-01-12,,,,,,
Austria,2021-01-13,,,,,,
Austria,2021-01-14,,,,,,
Austria,2021-01-15,117665.0,117207.0,413.0,0.0,,8828959.104109590
Austria,2021-01-16,,,,,,
Austria,2021-01-17,,,,,,
Austria,2021-01-18,,,,,,
Austria,2021-01-19,,,,,,
Austria,2021-01-20,,,,,,
Austria,2021-01-21,,,,,,
Austria,2021-01-22,216189.0,210927.0,5078.0,0.0,,8736114.602739730
Austria,2021-01-23,,,,,,
Austria,2021-01-24,,,,,,
Austria,2021-01-25,,,,,,
Austria,2021-01-26,,,,,,
Austria,2021-01-27,,,,,,
Austria,2021-01-28,,,,,,
Austria,2021-01-29,265704.0,242645.0,22730.0,2.0,,8705272.101369860
Austria,2021-01-30,,,,,,
Austria,2021-01-31,,,,,,
Austria,2021-02-01,,,,,,
Austria,2021-02-02,,,,,,
Austria,2021-02-03,,,,,,
Austria,2021-02-04,,,,,,
Austria,2021-02-05,364418.0,261361.0,102623.0,22.0,,8687431.6
Austria,2021-02-06,,,,,,
Austria,2021-02-07,,,,,,
Austria,2021-02-08,,,,,,
Austria,2021-02-09,,,,,,
Austria,2021-02-10,,,,,,
Austria,2021-02-11,,,,,,
Austria,2021-02-12,482438.0,290286.0,191427.0,42.0,,8659382.098630140
Austria,2021-02-13,,,,,,
Austria,2021-02-14,,,,,,
Austria,2021-02-15,,,,,,
Austria,2021-02-16,,,,,,
Austria,2021-02-17,,,,,,
Austria,2021-02-18,,,,,,
Austria,2021-02-19,586391.0,354057.0,231289.0,50.0,,8596486.597260270
Austria,2021-02-20,,,,,,
Austria,2021-02-21,,,,,,
Austria,2021-02-22,,,,,,
Austria,2021-02-23,,,,,,
Austria,2021-02-24,,,,,,
Austria,2021-02-25,,,,,,
Austria,2021-02-26,715245.0,461280.0,252766.0,60.0,,8490139.09589041
Austria,2021-02-27,,,,,,
Austria,2021-02-28,,,,,,
Austria,2021-03-01,,,,,,
Austria,2021-03-02,,,,,,
Austria,2021-03-03,,,,,,
Austria,2021-03-04,,,,,,
Austria,2021-03-05,885732.0,616346.0,267987.0,67.0,,8335948.594520550
Austria,2021-03-06,,,,,,
Austria,2021-03-07,,,,,,
Austria,2021-03-08,,,,,,
Austria,2021-03-09,,,,,,
Austria,2021-03-10,,,,,,
Austria,2021-03-11,,,,,,
Austria,2021-03-12,1146023.0,845268.0,299008.0,79.0,,8107902.093150690
Austria,2021-03-13,,,,,,
Austria,2021-03-14,,,,,,
Austria,2021-03-15,,,,,,
Austria,2021-03-16,,,,,,
Austria,2021-03-17,,,,,,
Austria,2021-03-18,,,,,,
Austria,2021-03-19,1386146.0,1037036.0,347186.0,89.0,,7917009.591780820
Austria,2021-03-20,,,,,,
Austria,2021-03-21,,,,,,
Austria,2021-03-22,,,,,,
Austria,2021-03-23,,,,,,
Austria,2021-03-24,,,,,,
Austria,2021-03-25,,,,,,
Austria,2021-03-26,1636696.0,1193500.0,441072.0,98.0,,7761421.090410960
Austria,2021-03-27,,,,,,
Austria,2021-03-28,,,,,,
Austria,2021-03-29,,,,,,
Austria,2021-03-30,,,,,,
Austria,2021-03-31,,,,,,
Austria,2021-04-01,,,,,,
Austria,2021-04-02,1863002.0,1337870.0,522752.0,108.0,,7617926.589041100
Austria,2021-04-03,,,,,,
Austria,2021-04-04,,,,,,
Austria,2021-04-05,,,,,,
Austria,2021-04-06,,,,,,
Austria,2021-04-07,,,,,,
Austria,2021-04-08,,,,,,
Austria,2021-04-09,2219599.0,1555064.0,661789.0,155.0,,7401608.087671230
Austria,2021-04-10,,,,,,
Austria,2021-04-11,,,,,,
Austria,2021-04-12,,,,,,
Austria,2021-04-13,,,,,,
Austria,2021-04-14,,,,,,
Austria,2021-04-15,,,,,,
Austria,2021-04-16,2597215.0,1833700.0,760467.0,175.0,,7123847.58630137
Austria,2021-04-17,,,,,,
Austria,2021-04-18,,,,,,
Austria,2021-04-19,,,,,,
Austria,2021-04-20,,,,,,
Austria,2021-04-21,,,,,,
Austria,2021-04-22,,,,,,
Austria,2021-04-23,2952324.0,2127931.0,821048.0,202.0,,6830492.084931510
Austria,2021-04-24,,,,,,
Austria,2021-04-25,,,,,,
Austria,2021-04-26,,,,,,
Austria,2021-04-27,,,,,,
Austria,2021-04-28,,,,,,
Austria,2021-04-29,,,,,,
Austria,2021-04-30,3313413.0,2419044.0,890789.0,232.0,,6540254.583561640
Austria,2021-05-01,,,,,,
Austria,2021-05-02,,,,,,
Austria,2021-05-03,,,,,,
Austria,2021-05-04,,,,,,
Austria,2021-05-05,,,,,,
Austria,2021-05-06,,,,,,
Austria,2021-05-07,3769595.0,2756010.0,1015822.0,275.0,,6204164.08219178
Austria,2021-05-08,,,,,,
Austria,2021-05-09,,,,,,
Austria,2021-05-10,,,,,,
Austria,2021-05-11,,,,,,
Austria,2021-05-12,,,,,,
Austria,2021-05-13,,,,,,
Austria,2021-05-14,4198562.0,3078478.0,1129222.0,327.0,,5882571.580821920
Austria,2021-05-15,,,,,,
Austria,2021-05-16,,,,,,
Austria,2021-05-17,,,,,,
Austria,2021-05-18,,,,,,
Austria,2021-05-19,,,,,,
Austria,2021-05-20,,,,,,
Austria,2021-05-21,4745351.0,3443295.0,1323411.0,395.0,,5518630.079452060
Austria,2021-05-22,,,,,,
Austria,2021-05-23,,,,,,
Austria,2021-05-24,,,,,,
Austria,2021-05-25,,,,,,
Austria,2021-05-26,,,,,,
Austria,2021-05-27,,,,,,
Austria,2021-05-28,5239573.0,3701057.0,1572100.0,479.0,,5261743.578082190
Austria,2021-05-29,,,,,,
Austria,2021-05-30,,,,,,
Austria,2021-05-31,,,,,,
Austria,2021-06-01,,,,,,
Austria,2021-06-02,,,,,,
Austria,2021-06-03,,,,,,
Austria,2021-06-04,5824871.0,4013690.0,1865647.0,585.0,,4949986.076712330
Austria,2021-06-05,,,,,,
Austria,2021-06-06,,,,,,
Austria,2021-06-07,,,,,,
Austria,2021-06-08,,,,,,
Austria,2021-06-09,,,,,,
Austria,2021-06-10,,,,,,
Austria,2021-06-11,6463485.0,4311598.0,2228669.0,735.0,,4652953.575342470
Austria,2021-06-12,,,,,,
Austria,2021-06-13,,,,,,
Austria,2021-06-14,,,,,,
Austria,2021-06-15,,,,,,
Austria,2021-06-16,,,,,,
Austria,2021-06-17,,,,,,
Austria,2021-06-18,7062963.0,4567831.0,2587058.0,914.0,,4397596.073972600
Austria,2021-06-19,,,,,,
Austria,2021-06-20,,,,,,
Austria,2021-06-21,,,,,,
Austria,2021-06-22,,,,,,
Austria,2021-06-23,,,,,,
Austria,2021-06-24,,,,,,
Austria,2021-06-25,7681377.0,4780781.0,3001085.0,1086.0,,4185521.5726027400
Austria,2021-06-26,,,,,,
Austria,2021-06-27,,,,,,
Austria,2021-06-28,,,,,,
Austria,2021-06-29,,,,,,
Austria,2021-06-30,,,,,,
Austria,2021-07-01,,,,,,
Austria,2021-07-02,8307594.0,4982328.0,3451574.0,1345.0,,3984992.465753430
Austria,2021-07-03,,,,,,
Austria,2021-07-04,,,,,,
Austria,2021-07-05,,,,,,
Austria,2021-07-06,,,,,,
Austria,2021-07-07,,,,,,
Austria,2021-07-08,,,,,,
Austria,2021-07-09,8809627.0,5134769.0,3825406.0,1849.0,,3834423.7260274000
Austria,2021-07-10,,,,,,
Austria,2021-07-11,,,,,,
Austria,2021-07-12,,,,,,
Austria,2021-07-13,,,,,,
Austria,2021-07-14,,,,,,
Austria,2021-07-15,,,,,,
Austria,2021-07-16,9235745.0,5245966.0,4159436.0,2380.0,,3725098.98630137
Austria,2021-07-17,,,,,,
Austria,2021-07-18,,,,,,
Austria,2021-07-19,,,,,,
Austria,2021-07-20,,,,,,
Austria,2021-07-21,,,,,,
Austria,2021-07-22,,,,,,
Austria,2021-07-23,9609828.0,5338010.0,4457963.0,2782.0,,3634927.2465753400
Austria,2021-07-24,,,,,,
Austria,2021-07-25,,,,,,
Austria,2021-07-26,,,,,,
Austria,2021-07-27,,,,,,
Austria,2021-07-28,,,,,,
Austria,2021-07-29,,,,,,
Austria,2021-07-30,9920906.0,5395358.0,4723579.0,3271.0,,3579451.506849320
Austria,2021-07-31,,,,,,
Austria,2021-08-01,,,,,,
Austria,2021-08-02,,,,,,
Austria,2021-08-03,,,,,,
Austria,2021-08-04,,,,,,
Austria,2021-08-05,,,,,,
Austria,2021-08-06,10189078.0,5452215.0,4949841.0,3832.0,,3524466.7671232900
Austria,2021-08-07,,,,,,
Austria,2021-08-08,,,,,,
Austria,2021-08-09,,,,,,
Austria,2021-08-10,,,,,,
Austria,2021-08-11,,,,,,
Austria,2021-08-12,,,,,,
Austria,2021-08-13,10372949.0,5491228.0,5104538.0,4568.0,,3487326.02739726
Austria,2021-08-14,,,,,,
Austria,2021-08-15,,,,,,
Austria,2021-08-16,,,,,,
Austria,2021-08-17,,,,,,
Austria,2021-08-18,,,,,,
Austria,2021-08-19,,,,,,
Austria,2021-08-20,10526122.0,5537256.0,5224409.0,5448.0,,3443170.2876712300
Austria,2021-08-21,,,,,,
Austria,2021-08-22,,,,,,
Austria,2021-08-23,,,,,,
Austria,2021-08-24,,,,,,
Austria,2021-08-25,,,,,,
Austria,2021-08-26,,,,,,
Austria,2021-08-27,10625859.0,5585397.0,5288780.0,6659.0,,3396901.547945210
Austria,2021-08-28,,,,,,
Austria,2021-08-29,,,,,,
Austria,2021-08-30,,,,,,
Austria,2021-08-31,,,,,,
Austria,2021-09-01,,,,,,
Austria,2021-09-02,,,,,,
Austria,2021-09-03,10718512.0,5634739.0,5341513.0,10484.0,,3349431.8082191800
Austria,2021-09-04,,,,,,
Austria,2021-09-05,,,,,,
Austria,2021-09-06,,,,,,
Austria,2021-09-07,,,,,,
Austria,2021-09-08,,,,,,
Austria,2021-09-09,,,,,,
Austria,2021-09-10,10811721.0,5688935.0,5388610.0,16590.0,,3297108.06849315
Austria,2021-09-11,,,,,,
Austria,2021-09-12,,,,,,
Austria,2021-09-13,,,,,,
Austria,2021-09-14,,,,,,
Austria,2021-09-15,,,,,,
Austria,2021-09-16,,,,,,
Austria,2021-09-17,10920680.0,5747770.0,5437045.0,29847.0,,3240145.3287671200
Austria,2021-09-18,,,,,,
Austria,2021-09-19,,,,,,
Austria,2021-09-20,,,,,,
Austria,2021-09-21,,,,,,
Austria,2021-09-22,,,,,,
Austria,2021-09-23,,,,,,
Austria,2021-09-24,11034119.0,5803799.0,5485104.0,53179.0,,3185988.589041100
Austria,2021-09-25,,,,,,
Austria,2021-09-26,,,,,,
Austria,2021-09-27,,,,,,
Austria,2021-09-28,,,,,,
Austria,2021-09-29,,,,,,
Austria,2021-09-30,,,,,,
Austria,2021-10-01,11148412.0,5847952.0,5528283.0,87687.0,,3143707.8493150700
Austria,2021-10-02,,,,,,
Austria,2021-10-03,,,,,,
Austria,2021-10-04,,,,,,
Austria,2021-10-05,,,,,,
Austria,2021-10-06,,,,,,
Austria,2021-10-07,,,,,,
Austria,2021-10-08,11289327.0,5883507.0,5572957.0,152479.0,,3110025.1095890400
Austria,2021-10-09,,,,,,
Austria,2021-10-10,,,,,,
Austria,2021-10-11,,,,,,
Austria,2021-10-12,,,,,,
Austria,2021-10-13,,,,,,
Austria,2021-10-14,,,,,,
Austria,2021-10-15,11424338.0,5913262.0,5614360.0,219008.0,,3082142.369863010
Austria,2021-10-16,,,,,,
Austria,2021-10-17,,,,,,
Austria,2021-10-18,,,,,,
Austria,2021-10-19,,,,,,
Austria,2021-10-20,,,,,,
Austria,2021-10-21,,,,,,
Austria,2021-10-22,11582148.0,5950215.0,5654961.0,302433.0,,3047061.630136990
Austria,2021-10-23,,,,,,
Austria,2021-10-24,,,,,,
Austria,2021-10-25,,,,,,
Austria,2021-10-26,,,,,,
Austria,2021-10-27,,,,,,
Austria,2021-10-28,,,,,,
Austria,2021-10-29,11728922.0,6003786.0,5689024.0,366862.0,,2995362.8904109600
Austria,2021-10-30,,,,,,
Austria,2021-10-31,,,,,,
Austria,2021-11-01,,,,,,
Austria,2021-11-02,,,,,,
Austria,2021-11-03,,,,,,
Austria,2021-11-04,,,,,,
Austria,2021-11-05,11993434.0,6083947.0,5726999.0,517739.0,,2917074.1506849300
Austria,2021-11-06,,,,,,
Austria,2021-11-07,,,,,,
Austria,2021-11-08,,,,,,
Austria,2021-11-09,,,,,,
Austria,2021-11-10,,,,,,
Austria,2021-11-11,,,,,,
Austria,2021-11-12,12495122.0,6222882.0,5774657.0,836120.0,,2780011.410958910
Austria,2021-11-13,,,,,,
Austria,2021-11-14,,,,,,
Austria,2021-11-15,,,,,,
Austria,2021-11-16,,,,,,
Austria,2021-11-17,,,,,,
Austria,2021-11-18,,,,,,
Austria,2021-11-19,13190432.0,6338821.0,5831434.0,1359862.0,,2665944.6712328800
Austria,2021-11-20,,,,,,
Austria,2021-11-21,,,,,,
Austria,2021-11-22,,,,,,
Austria,2021-11-23,,,,,,
Austria,2021-11-24,,,,,,
Austria,2021-11-25,,,,,,
Austria,2021-11-26,13986115.0,6429431.0,5897396.0,1999068.0,,2577206.93150685
Austria,2021-11-27,,,,,,
Austria,2021-11-28,,,,,,
Austria,2021-11-29,,,,,,
Austria,2021-11-30,,,,,,
Austria,2021-12-01,,,,,,
Austria,2021-12-02,,,,,,
Austria,2021-12-03,14754686.0,6508467.0,5991010.0,2594668.0,,2500043.1917808200
Austria,2021-12-04,,,,,,
Austria,2021-12-05,,,,,,
Austria,2021-12-06,,,,,,
Austria,2021-12-07,,,,,,
Austria,2021-12-08,,,,,,
Austria,2021-12-09,,,,,,
Austria,2021-12-10,15432474.0,6575291.0,6092932.0,3103421.0,,2435091.452054800
Austria,2021-12-11,,,,,,
Austria,2021-12-12,,,,,,
Austria,2021-12-13,,,,,,
Austria,2021-12-14,,,,,,
Austria,2021-12-15,,,,,,
Austria,2021-12-16,,,,,,
Austria,2021-12-17,16117395.0,6647425.0,6200315.0,3608362.0,,2364829.7123287700
Austria,2021-12-18,,,,,,
Austria,2021-12-19,,,,,,
Austria,2021-12-20,,,,,,
Austria,2021-12-21,,,,,,
Austria,2021-12-22,,,,,,
Austria,2021-12-23,,,,,,
Austria,2021-12-24,16442896.0,6682680.0,6262472.0,3835880.0,,2331446.97260274
Austria,2021-12-25,,,,,,
Austria,2021-12-26,,,,,,
Austria,2021-12-27,,,,,,
Austria,2021-12-28,,,,,,
Austria,2021-12-29,,,,,,
Austria,2021-12-30,,,,,,
Austria,2021-12-31,16677400.0,6707225.0,6315016.0,3992833.0,,2308774.2328767100
